# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1417       1.103432151541e-10       1.992736189208e-12      -6.307402080348e-12       1.073948139182e-14       1.444240058303e-15       5.063657295406e-16      -3.785968719132e-17 
 1418       1.103653639990e-10       1.974841020399e-12      -6.236182885089e-12       1.073638420727e-14       1.440221651431e-15       5.050771474466e-16      -3.710292509111e-17 
 1419       1.103820752036e-10       1.957239831148e-12      -6.164036135790e-12       1.073324147822e-14       1.436216989231e-15       5.037307695664e-16      -3.634583720862e-17 
 1420       1.103933045137e-10       1.939937349126e-12      -6.090992123532e-12       1.073005174291e-14       1.432226018447e-15       5.023281987287e-16      -3.558853131068e-17 
 1421       1.103990075200e-10       1.922938322726e-12      -6.017081324047e-12       1.072681353176e-14       1.428248685097e-15       5.008710477670e-16      -3.483111575050e-17 
 1422       1.103991396586e-10       1.906247521098e-12      -5.942334398040e-12       1.072352536732e-14       1.424284934478e-15       4.993609395370e-16      -3.407369946871e-17 
 1423       1.103936562103e-10       1.889869734177e-12      -5.866782191530e-12       1.072018576425e-14       1.420334711157e-15       4.977995069349e-16      -3.331639199438e-17 
 1424       1.103825123006e-10       1.873809772720e-12      -5.790455736178e-12       1.071679322936e-14       1.416397958976e-15       4.961883929158e-16      -3.255930344604e-17 
 1425       1.103656628995e-10       1.858072468337e-12      -5.713386249619e-12       1.071334626153e-14       1.412474621043e-15       4.945292505119e-16      -3.180254453265e-17 
 1426       1.103430628210e-10       1.842662673525e-12      -5.635605135797e-12       1.070984335176e-14       1.408564639739e-15       4.928237428501e-16      -3.104622655464e-17 
 1427       1.103146667235e-10       1.827585261697e-12      -5.557143985294e-12       1.070628298308e-14       1.404667956710e-15       4.910735431709e-16      -3.029046140494e-17 
 1428       1.102804291086e-10       1.812845127221e-12      -5.478034575666e-12       1.070266363062e-14       1.400784512868e-15       4.892803348458e-16      -2.953536156994e-17 
 1429       1.102403043220e-10       1.798447185449e-12      -5.398308871771e-12       1.069898376154e-14       1.396914248388e-15       4.874458113961e-16      -2.878104013055e-17 
 1430       1.101942465524e-10       1.784396372747e-12      -5.317999026105e-12       1.069524183503e-14       1.393057102709e-15       4.855716765107e-16      -2.802761076319e-17 
 1431       1.101422098319e-10       1.770697646535e-12      -5.237137379131e-12       1.069143630231e-14       1.389213014529e-15       4.836596440644e-16      -2.727518774081e-17 
 1432       1.100841480351e-10       1.757355985314e-12      -5.155756459614e-12       1.068756560658e-14       1.385381921806e-15       4.817114381358e-16      -2.652388593387e-17 
 1433       1.100200148797e-10       1.744376388700e-12      -5.073888984953e-12       1.068362818306e-14       1.381563761757e-15       4.797287930259e-16      -2.577382081142e-17 
 1434       1.099497639257e-10       1.731763877459e-12      -4.991567861512e-12       1.067962245893e-14       1.377758470852e-15       4.777134532757e-16      -2.502510844203e-17 
 1435       1.098733485753e-10       1.719523493537e-12      -4.908826184952e-12       1.067554685334e-14       1.373965984818e-15       4.756671736849e-16      -2.427786549485e-17 
 1436       1.097907220728e-10       1.707660300093e-12      -4.825697240564e-12       1.067139977739e-14       1.370186238634e-15       4.735917193296e-16      -2.353220924064e-17 
 1437       1.097018375043e-10       1.696179381535e-12      -4.742214503602e-12       1.066717963411e-14       1.366419166531e-15       4.714888655809e-16      -2.278825755272e-17 
 1438       1.096066477975e-10       1.685085843549e-12      -4.658411639615e-12       1.066288481846e-14       1.362664701987e-15       4.693603981224e-16      -2.204612890803e-17 
 1439       1.095051057215e-10       1.674384813134e-12      -4.574322504777e-12       1.065851371731e-14       1.358922777732e-15       4.672081129692e-16      -2.130594238812e-17 
 1440       1.093971638865e-10       1.664081438634e-12      -4.489981146224e-12       1.065406470941e-14       1.355193325740e-15       4.650338164854e-16      -2.056781768017e-17 
 1441       1.092827900840e-10       1.654179811405e-12      -4.405420476135e-12       1.064953639958e-14       1.351476283083e-15       4.628391992533e-16      -1.983186302667e-17 
 1442       1.091620134778e-10       1.644679718783e-12      -4.320668278601e-12       1.064492832375e-14       1.347771609550e-15       4.606254562445e-16      -1.909813893858e-17 
 1443       1.090348788813e-10       1.635579858227e-12      -4.235751162895e-12       1.064024025104e-14       1.344079270205e-15       4.583936628301e-16      -1.836669411588e-17 
 1444       1.089014314605e-10       1.626878912662e-12      -4.150695886292e-12       1.063547195023e-14       1.340399229546e-15       4.561449005906e-16      -1.763757746583e-17 
 1445       1.087617167344e-10       1.618575550457e-12      -4.065529354325e-12       1.063062318975e-14       1.336731451505e-15       4.538802573270e-16      -1.691083810328e-17 
 1446       1.086157805760e-10       1.610668425385e-12      -3.980278621043e-12       1.062569373769e-14       1.333075899449e-15       4.516008270718e-16      -1.618652535095e-17 
 1447       1.084636692129e-10       1.603156176602e-12      -3.894970889266e-12       1.062068336180e-14       1.329432536175e-15       4.493077100993e-16      -1.546468873980e-17 
 1448       1.083054292277e-10       1.596037428616e-12      -3.809633510839e-12       1.061559182949e-14       1.325801323912e-15       4.470020129372e-16      -1.474537800931e-17 
 1449       1.081411075589e-10       1.589310791253e-12      -3.724293986889e-12       1.061041890783e-14       1.322182224318e-15       4.446848483768e-16      -1.402864310782e-17 
 1450       1.079707515017e-10       1.582974859631e-12      -3.638979968080e-12       1.060516436354e-14       1.318575198479e-15       4.423573354845e-16      -1.331453419281e-17 
 1451       1.077944087082e-10       1.577028214132e-12      -3.553719254872e-12       1.059982796300e-14       1.314980206907e-15       4.400205996120e-16      -1.260310163124e-17 
 1452       1.076121271886e-10       1.571469420369e-12      -3.468539797769e-12       1.059440947226e-14       1.311397209542e-15       4.376757724078e-16      -1.189439599987e-17 
 1453       1.074239553116e-10       1.566297029159e-12      -3.383469697585e-12       1.058890865700e-14       1.307826165747e-15       4.353239918276e-16      -1.118846808558e-17 
 1454       1.072299418050e-10       1.561509576491e-12      -3.298537205690e-12       1.058332528258e-14       1.304267034308e-15       4.329664021454e-16      -1.048536888564e-17 
 1455       1.070301357565e-10       1.557105583499e-12      -3.213770724271e-12       1.057765911401e-14       1.300719773434e-15       4.306041539643e-16      -9.785149608093e-18 
 1456       1.068245866144e-10       1.553083556433e-12      -3.129198806588e-12       1.057190991595e-14       1.297184340753e-15       4.282384042273e-16      -9.087861672013e-18 
 1457       1.066133441881e-10       1.549441986627e-12      -3.044850157226e-12       1.056607745272e-14       1.293660693315e-15       4.258703162285e-16      -8.393556707854e-18 
 1458       1.063964586489e-10       1.546179350469e-12      -2.960753632355e-12       1.056016148829e-14       1.290148787586e-15       4.235010596233e-16      -7.702286557757e-18 
 1459       1.061739805307e-10       1.543294109376e-12      -2.876938239983e-12       1.055416178631e-14       1.286648579449e-15       4.211318104401e-16      -7.014103275861e-18 
 1460       1.059459607306e-10       1.540784709760e-12      -2.793433140210e-12       1.054807811006e-14       1.283160024205e-15       4.187637510905e-16      -6.329059128622e-18 
 1461       1.057124505095e-10       1.538649583000e-12      -2.710267645490e-12       1.054191022247e-14       1.279683076568e-15       4.163980703805e-16      -5.647206595130e-18 
 1462       1.054735014928e-10       1.536887145413e-12      -2.627471220879e-12       1.053565788615e-14       1.276217690664e-15       4.140359635212e-16      -4.968598367423e-18 
 1463       1.052291656713e-10       1.535495798226e-12      -2.545073484297e-12       1.052932086335e-14       1.272763820034e-15       4.116786321399e-16      -4.293287350801e-18 
 1464       1.049794954015e-10       1.534473927541e-12      -2.463104206779e-12       1.052289891598e-14       1.269321417627e-15       4.093272842906e-16      -3.621326664144e-18 
 1465       1.047245434065e-10       1.533819904313e-12      -2.381593312733e-12       1.051639180559e-14       1.265890435803e-15       4.069831344653e-16      -2.952769640229e-18 
 1466       1.044643627766e-10       1.533532084314e-12      -2.300570880197e-12       1.050979929339e-14       1.262470826331e-15       4.046474036045e-16      -2.287669826040e-18 
 1467       1.041990069701e-10       1.533608808107e-12      -2.220067141091e-12       1.050312114027e-14       1.259062540385e-15       4.023213191084e-16      -1.626080983088e-18 
 1468       1.039285298137e-10       1.534048401016e-12      -2.140112481476e-12       1.049635710673e-14       1.255665528546e-15       4.000061148472e-16      -9.680570877274e-19 
 1469       1.036529855033e-10       1.534849173097e-12      -2.060737441808e-12       1.048950695295e-14       1.252279740799e-15       3.977030311729e-16      -3.136523314672e-19 
 1470       1.033724286048e-10       1.536009419106e-12      -1.981972717193e-12       1.048257043876e-14       1.248905126534e-15       3.954133149291e-16       3.370788787094e-19 
 1471       1.030869140545e-10       1.537527418472e-12      -1.903849157645e-12       1.047554732364e-14       1.245541634540e-15       3.931382194628e-16       9.840819200313e-19 
 1472       1.027964971602e-10       1.539401435268e-12      -1.826397768340e-12       1.046843736673e-14       1.242189213011e-15       3.908790046346e-16       1.627301953624e-18 
 1473       1.025012336013e-10       1.541629718178e-12      -1.749649709872e-12       1.046124032680e-14       1.238847809537e-15       3.886369368299e-16       2.266683924192e-18 
 1474       1.022011794299e-10       1.544210500472e-12      -1.673636298510e-12       1.045395596230e-14       1.235517371108e-15       3.864132889696e-16       2.902172559707e-18 
 1475       1.018963910712e-10       1.547141999973e-12      -1.598389006450e-12       1.044658403131e-14       1.232197844110e-15       3.842093405213e-16       3.533712371088e-18 
 1476       1.015869253245e-10       1.550422419029e-12      -1.523939462075e-12       1.043912429158e-14       1.228889174327e-15       3.820263775097e-16       4.161247651889e-18 
 1477       1.012728393635e-10       1.554049944483e-12      -1.450319450208e-12       1.043157650050e-14       1.225591306935e-15       3.798656925278e-16       4.784722477983e-18 
 1478       1.009541907371e-10       1.558022747646e-12      -1.377560912368e-12       1.042394041511e-14       1.222304186505e-15       3.777285847475e-16       5.404080707243e-18 
 1479       1.006310373702e-10       1.562338984262e-12      -1.305695947029e-12       1.041621579211e-14       1.219027757000e-15       3.756163599309e-16       6.019265979231e-18 
 1480       1.003034432846e-10       1.566996191271e-12      -1.234753323233e-12       1.040840257435e-14       1.215761966506e-15       3.735298530359e-16       6.630226574501e-18 
 1481       9.997149582258e-11       1.571989470617e-12      -1.164747983254e-12       1.040050145241e-14       1.212506781478e-15       3.714679908522e-16       7.236930045683e-18 
 1482       9.963528859473e-11       1.577313287433e-12      -1.095691436705e-12       1.039251330860e-14       1.209262172631e-15       3.694292151823e-16       7.839348730360e-18 
 1483       9.929491577632e-11       1.582962071558e-12      -1.027595237828e-12       1.038443903090e-14       1.206028110225e-15       3.674119589424e-16       8.437454904524e-18 
 1484       9.895047210808e-11       1.588930217477e-12      -9.604709855573e-13       1.037627951305e-14       1.202804564055e-15       3.654146461464e-16       9.031220782523e-18 
 1485       9.860205289724e-11       1.595212084261e-12      -8.943303235832e-13       1.036803565451e-14       1.199591503459e-15       3.634356918914e-16       9.620618517014e-18 
 1486       9.824975401851e-11       1.601801995499e-12      -8.291849404188e-13       1.035970836049e-14       1.196388897311e-15       3.614735023420e-16       1.020562019891e-17 
